"","PARID","saledate","date2","price","saleyr","SALETYPE","SALEVAL","presale","postsale","value","adj_price","lnadj_price"
"245","06G220483",2024-02-14,"02-2024",320000,2024,"2","X",2023,2025,311.022,326770.967970111,12.697014800721
"246","06G220919",2024-03-13,"03-2024",220000,2024,"2","X",2023,2025,312.107,223874.056012842,12.3188389227727
"247","06G221154",2024-08-01,"08-2024",606000,2024,"2","X",2023,2025,314.131,612697.944488128,13.3256273438658
"248","06G240443",2024-08-19,"08-2024",315000,2024,"2","X",2023,2025,314.131,318481.604808185,12.6713199966221
"249","06G240975",2024-08-28,"08-2024",470000,2024,"2","X",2023,2025,314.131,475194.775428086,13.0714800525006
"250","06G241372",2024-08-02,"08-2024",350000,2024,"2","X",2023,2025,314.131,353868.449786872,12.77668051228
"251","06G310111",2024-04-26,"04-2024",267000,2024,"2","X",2023,2025,313.016,270912.672195671,12.5095518051101
"252","06G310540",2024-06-11,"06-2024",430000,2024,"2","X",2023,2025,313.131,436141.071947524,12.9857210295097
"253","06G330322",2024-02-26,"02-2024",269900,2024,"2","X",2023,2025,311.022,275610.888297291,12.5267453249511
"254","06G330643",2024-04-11,"04-2024",242000,2024,"2","X",2023,2025,313.016,245546.31712117,12.4112408728665
"255","06G330827",2024-01-12,"01-2024",4e+05,2024,"2","4",2023,2025,309.794,410082.829234911,12.9241144408009
"256","06G340130",2024-06-26,"06-2024",273000,2024,"2","X",2023,2025,313.131,276898.866608544,12.5314076160071
"257","06G340433",2024-07-16,"07-2024",240000,2024,"2","X",2023,2025,313.566,243089.875815618,12.4011865132651
"258","06G410475",2024-05-03,"05-2024",412800,2024,"2","I",2023,2025,313.14,418683.395286453,12.9448702934383
"259","06G410475",2024-09-11,"09-2024",505000,2024,"2","X",2023,2025,314.851,509414.024411547,13.1410163723844
"260","06G610400",2024-03-18,"03-2024",170000,2024,"2","X",2023,2025,312.107,172993.588737196,12.0610098134706
"261","06G620081",2024-09-27,"09-2024",219000,2024,"2","X",2023,2025,314.851,220914.200685404,12.3055296729255
"262","06G620520",2024-08-29,"08-2024",197600,2024,"2","I",2023,2025,314.131,199784.016222531,12.2049921431103
"263","06G620575",2024-02-29,"02-2024",107000,2024,"2","5",2023,2025,311.022,109264.042415006,11.6015226393891
"264","06G620575",2024-08-22,"08-2024",270000,2024,"2","X",2023,2025,314.131,272984.23269273,12.5171693167949
"265","06G620597",2024-05-20,"05-2024",104000,2024,"2","I",2023,2025,313.14,105482.250750463,11.5662979784123
"266","06G620713",2024-08-05,"08-2024",325000,2024,"2","X",2023,2025,314.131,328592.131944953,12.7025725401262
"267","06G630134",2024-07-09,"07-2024",225000,2024,"2","X",2023,2025,313.566,227896.758577142,12.3366479921275
"268","06G630824",2024-04-18,"04-2024",225000,2024,"2","X",2023,2025,313.016,228297.195670509,12.3384035489142
"269","06G631003",2024-06-07,"06-2024",229900,2024,"2","X",2023,2025,313.131,233183.331257525,12.3595802525913
"270","06H110141",2024-03-13,"03-2024",229900,2024,"2","X",2023,2025,312.107,233948.38853342,12.3628558081895
"271","06H110152",2024-09-03,"09-2024",210000,2024,"2","X",2023,2025,314.851,211835.534903812,12.2635654738265
"272","06H110152",2024-10-09,"10-2024",210000,2024,"2","4",2023,2025,315.564,211356.903829334,12.2613034708474
"273","06H110185",2024-05-17,"05-2024",207000,2024,"2","X",2023,2025,313.14,209950.249089864,12.2546258725363
"274","06H110718",2024-04-15,"04-2024",120000,2024,"2","I",2023,2025,313.016,121758.504357605,11.7097948894919
"275","06H111021",2024-06-06,"06-2024",177900,2024,"2","X",2023,2025,313.131,180440.689998755,12.1031574154939
"276","06H120195",2024-06-12,"06-2024",176200,2024,"2","I",2023,2025,313.131,178716.411342218,12.0935555343242
"277","06H120636",2024-07-03,"07-2024",195000,2024,"2","X",2023,2025,313.566,197510.524100189,12.1935471484869
"278","06H120700",2024-09-13,"09-2024",191250,2024,"2","5",2023,2025,314.851,192921.647858828,12.1700394158157
"279","06H130664",2024-08-29,"08-2024",190000,2024,"2","X",2023,2025,314.131,192100.015598588,12.165771429957
"280","06H130691",2024-10-21,"10-2024",193000,2024,"2","X",2023,2025,315.564,194247.059233626,12.1768861290349
"281","06H130756",2024-02-20,"02-2024",186000,2024,"2","X",2023,2025,311.022,189935.625132627,12.1544404786404
"282","06H140160",2024-04-23,"04-2024",229000,2024,"2","X",2023,2025,313.016,232355.812482429,12.356025150264
"283","06H140281",2024-10-08,"10-2024",230000,2024,"2","X",2023,2025,315.564,231486.132765461,12.3522752490532
"284","06H140490",2024-05-01,"05-2024",219000,2024,"2","X",2023,2025,313.14,222121.27802261,12.3109788090875
"285","06H140784",2024-09-11,"09-2024",215000,2024,"2","X",2023,2025,314.851,216879.238115807,12.2870959712367
"286","06H210362",2024-06-07,"06-2024",185000,2024,"2","X",2023,2025,313.131,187642.089093702,12.1422916459005
"287","06H210423",2024-04-04,"04-2024",250000,2024,"2","X",2023,2025,313.016,253663.55074501,12.4437640645721
"288","06H210607",2024-01-26,"01-2024",195000,2024,"2","X",2023,2025,309.794,199915.379252019,12.2056494522566
"289","06H210753",2024-10-21,"10-2024",206856,2024,"2","X",2023,2025,315.564,208192.589040575,12.2462188391432
"290","06H210872",2024-02-07,"02-2024",169900,2024,"2","X",2023,2025,311.022,173494.960806631,12.0639038336051
"291","06H211143",2024-02-13,"02-2024",171000,2024,"2","X",2023,2025,311.022,174618.236009028,12.0703573614298
"292","06H220273",2024-05-10,"05-2024",171500,2024,"2","Z",2023,2025,313.14,173944.288497158,12.066490345877
"293","06H220350",2024-07-10,"07-2024",170000,2024,"2","I",2023,2025,313.566,172188.662036063,12.0563460269734
"294","06H230063",2024-06-12,"06-2024",2e+05,2024,"2","X",2023,2025,313.131,202856.312533732,12.2202531873702
"295","06H240316",2024-03-15,"03-2024",206000,2024,"2","X",2023,2025,312.107,209627.525175661,12.25308754521
"296","06H240392",2024-02-27,"02-2024",280000,2024,"2","X",2023,2025,311.022,285924.596973848,12.5634834080964
"297","06H310583",2024-01-24,"01-2024",145000,2024,"2","X",2023,2025,309.794,148655.025597655,11.9093836361135
"298","06H310743",2024-02-27,"02-2024",119000,2024,"2","X",2023,2025,311.022,121517.953713885,11.7078172980387
"299","06H310808",2024-03-05,"03-2024",139900,2024,"2","X",2023,2025,312.107,142363.547437257,11.8661392580918
"300","06H311733",2024-07-08,"07-2024",215000,2024,"2","X",2023,2025,313.566,217768.013751491,12.2911856180508
"301","06H311742",2024-02-26,"02-2024",240000,2024,"2","X",2023,2025,311.022,245078.225977584,12.4093327282692
"302","06H320322",2024-05-06,"05-2024",216900,2024,"2","X",2023,2025,313.14,219991.347959379,12.3013434971038
"303","06H330213",2024-07-22,"07-2024",250000,2024,"2","X",2023,2025,313.566,253218.620641269,12.4420085077854
"304","06H330772",2024-04-05,"04-2024",140000,2024,"2","I",2023,2025,313.016,142051.588417206,11.8639455693191
"305","06H330772",2024-10-11,"10-2024",270000,2024,"2","X",2023,2025,315.564,271744.590637715,12.5126178991284
"306","06H341086",2024-05-09,"05-2024",47636,2024,"2","5",2023,2025,313.14,48314.9278533563,10.7854958571767
"307","06H341086",2024-08-02,"08-2024",109000,2024,"2","X",2023,2025,314.131,110204.745790769,11.6100952400257
"308","06H341323",2024-06-06,"06-2024",115000,2024,"2","X",2023,2025,313.131,116642.379706896,11.6668679491854
"309","06H410403",2024-03-14,"03-2024",275000,2024,"2","X",2023,2025,312.107,279842.570016052,12.5419824740869
"310","06H420312",2024-11-06,"11-2024",285000,2024,"2","X",2023,2025,316.449,286039.314391893,12.5638845432635
"311","06H430175",2024-10-02,"10-2024",420000,2024,"2","X",2023,2025,315.564,422713.807658668,12.9544506514074
"312","06H430263",2024-07-30,"07-2024",507000,2024,"2","X",2023,2025,313.566,513527.362660493,13.1490585935143
"313","06H430414",2024-03-22,"03-2024",281500,2024,"2","X",2023,2025,312.107,286457.030761886,12.5653438240001
"314","06H431044",2024-06-18,"06-2024",385000,2024,"2","X",2023,2025,313.131,390498.401627434,12.8751791551099
"315","06H431671",2024-02-26,"02-2024",179900,2024,"2","X",2023,2025,311.022,183706.553555697,12.1210949458837
"316","06H440097",2024-04-10,"04-2024",215000,2024,"2","X",2023,2025,313.016,218150.653640708,12.2929411748375
"317","06H440103",2024-01-03,"01-2024",132000,2024,"2","I",2023,2025,309.794,135327.333647521,11.8154518162792
"318","06H440103",2024-07-03,"07-2024",260000,2024,"2","X",2023,2025,313.566,263347.365466919,12.4812292209387
"319","06H510057",2024-04-19,"04-2024",250000,2024,"2","X",2023,2025,313.016,253663.55074501,12.4437640645721
"320","06H510266",2024-08-07,"08-2024",176000,2024,"2","5",2023,2025,314.131,177945.277607113,12.0892313528347
"321","06H520122",2024-06-28,"06-2024",205000,2024,"2","I",2023,2025,313.131,207927.720347075,12.2449457999605
"322","06H520441",2024-06-11,"06-2024",239000,2024,"2","X",2023,2025,313.131,242413.29347781,12.3983993727537
"323","06H520971",2024-02-21,"02-2024",285000,2024,"2","Z",2023,2025,311.022,291030.393348381,12.5811829851958
"324","06H530473",2024-11-04,"11-2024",271000,2024,"2","X",2023,2025,316.449,271988.260351589,12.5135141838746
"325","06H540197",2024-01-19,"01-2024",2e+05,2024,"2","X",2023,2025,309.794,205041.414617456,12.2309672602409
"326","06H540515",2024-02-02,"02-2024",295000,2024,"2","X",2023,2025,311.022,301241.986097447,12.615669161267
"327","06H540670",2024-02-12,"02-2024",257000,2024,"2","X",2023,2025,311.022,262437.933650996,12.4777698898224
"328","06H540726",2024-02-22,"02-2024",170000,2024,"2","4",2023,2025,311.022,173597.076734122,12.0644922419774
"329","06H540726",2024-09-17,"09-2024",306000,2024,"2","X",2023,2025,314.851,308674.636574125,12.6400430450614
"330","06H610311",2024-07-12,"07-2024",257500,2024,"2","X",2023,2025,313.566,260815.179260507,12.4715673100269
"331","06H620112",2024-02-13,"02-2024",184000,2024,"2","I",2023,2025,311.022,187893.306582814,12.1436295625362
"332","06H630045",2024-01-30,"01-2024",207000,2024,"2","X",2023,2025,309.794,212217.864129066,12.2653686869582
"333","06H630724",2024-11-12,"11-2024",249500,2024,"2","X",2023,2025,316.449,250409.855932552,12.4308542781865
"334","06H630793",2024-03-07,"03-2024",203000,2024,"2","X",2023,2025,312.107,206574.697139122,12.2384173554622
"335","06J110324",2024-03-20,"03-2024",105400,2024,"2","I",2023,2025,312.107,107256.025017061,11.5829740125276
"336","06J110324",2024-09-20,"09-2024",250000,2024,"2","X",2023,2025,314.851,252185.160599776,12.4379188609713
"337","06J110489",2024-06-14,"06-2024",190000,2024,"2","X",2023,2025,313.131,192713.496907045,12.1689598929826
"338","06J110577",2024-09-10,"09-2024",155000,2024,"2","Z",2023,2025,314.851,156354.799571861,11.9598830600283
"339","06J110731",2024-09-10,"09-2024",150000,2024,"2","X",2023,2025,314.851,151311.096359865,11.9270932372053
"340","06J110863",2024-05-13,"05-2024",180000,2024,"2","X",2023,2025,313.14,182565.433991186,12.1148639301612
"341","06J111084",2024-01-12,"01-2024",165000,2024,"2","I",2023,2025,309.794,169159.167059401,12.0385953675935
"342","06J111084",2024-09-11,"09-2024",245000,2024,"2","X",2023,2025,314.851,247141.45738778,12.4177161536537
"343","06J111116",2024-05-07,"05-2024",124000,2024,"2","X",2023,2025,313.14,125767.298971706,11.742188644876
"344","06J120071",2024-10-18,"10-2024",209000,2024,"2","X",2023,2025,315.564,210350.442382528,12.2565301920948
"345","06J120521",2024-06-27,"06-2024",133600,2024,"2","I",2023,2025,313.131,135508.016772533,11.8167860819247
"346","06J120521",2024-09-11,"09-2024",176000,2024,"2","X",2023,2025,314.851,177538.353062242,12.0869419381472
"347","06J120712",2024-03-08,"03-2024",177000,2024,"2","X",2023,2025,312.107,180116.854155786,12.1013611089942
"348","06J120822",2024-06-12,"06-2024",98000,2024,"2","I",2023,2025,313.131,99399.5931415286,11.5069032994927
"349","06J121049",2024-04-12,"04-2024",160000,2024,"2","X",2023,2025,313.016,162344.672476806,11.9974769619436
"350","06J130036",2024-09-16,"09-2024",155000,2024,"2","X",2023,2025,314.851,156354.799571861,11.9598830600283
"351","06J130146",2024-09-12,"09-2024",139800,2024,"2","X",2023,2025,314.851,141021.941807395,11.8566707729087
"352","06J130333",2024-08-13,"08-2024",120000,2024,"2","I",2023,2025,314.131,121326.325641213,11.7062391005786
"353","06J130432",2024-09-17,"09-2024",180000,2024,"2","X",2023,2025,314.851,181573.315631839,12.1094147939992
"354","06J130597",2024-08-08,"08-2024",164000,2024,"2","X",2023,2025,314.131,165812.645042992,12.0186137856207
"355","06J130814",2024-10-10,"10-2024",206900,2024,"2","X",2023,2025,315.564,208236.873344234,12.2464315248815
"356","06J130982",2024-04-05,"04-2024",170000,2024,"2","X",2023,2025,313.016,172491.214506607,12.0581015837601
"357","06J131400",2024-03-11,"03-2024",204000,2024,"2","X",2023,2025,312.107,207592.306484635,12.2433313702646
"358","06J140200",2024-05-03,"05-2024",164000,2024,"2","X",2023,2025,313.14,166337.395414192,12.0217735070952
"359","06J140475",2024-02-01,"02-2024",95000,2024,"2","I",2023,2025,311.022,97010.1311161268,11.4825706965277
"360","06J140475",2024-06-27,"06-2024",205000,2024,"2","X",2023,2025,313.131,207927.720347075,12.2449457999605
"361","06J140772",2024-08-22,"08-2024",168000,2024,"2","X",2023,2025,314.131,169856.855897699,12.0427113371998
"362","06J210480",2024-02-14,"02-2024",151000,2024,"2","X",2023,2025,311.022,154195.050510896,11.9459736417421
"363","06J210732",2024-03-04,"03-2024",85000,2024,"2","I",2023,2025,312.107,86496.7943685979,11.3678626329107
"364","06J210743",2024-05-21,"05-2024",184000,2024,"2","X",2023,2025,313.14,186622.443635435,12.1368428368799
"365","06J210842",2024-09-24,"09-2024",170000,2024,"2","X",2023,2025,314.851,171485.909207848,12.0522563801593
"366","06J220601",2024-03-27,"03-2024",252500,2024,"2","X",2023,2025,312.107,256946.359742012,12.4566226251358
"367","06J230202",2024-02-26,"02-2024",205000,2024,"2","X",2023,2025,311.022,209337.651355853,12.2517037840656
"368","06J230345",2024-08-27,"08-2024",160000,2024,"2","X",2023,2025,314.131,161768.434188285,11.9939211730303
"369","06J230488",2024-07-02,"07-2024",170000,2024,"2","X",2023,2025,313.566,172188.662036063,12.0563460269734
"370","06J230862",2024-09-25,"09-2024",155000,2024,"2","X",2023,2025,314.851,156354.799571861,11.9598830600283
"371","06J231182",2024-03-06,"03-2024",76400,2024,"2","I",2023,2025,312.107,77745.3539971869,11.2611940725928
"372","06J310030",2024-09-13,"09-2024",190000,2024,"2","X",2023,2025,314.851,191660.72205583,12.1634820152695
"373","06J310052",2024-03-20,"03-2024",219900,2024,"2","X",2023,2025,312.107,223772.29507829,12.3183842739811
"374","06J310216",2024-10-07,"10-2024",168900,2024,"2","X",2023,2025,315.564,169991.338365593,12.0435027639437
"375","06J310359",2024-02-26,"02-2024",2e+05,2024,"2","X",2023,2025,311.022,204231.85498132,12.2270111714752
"376","06J310722",2024-04-01,"04-2024",229000,2024,"2","X",2023,2025,313.016,232355.812482429,12.356025150264
"377","06J310931",2024-09-09,"09-2024",236500,2024,"2","X",2023,2025,314.851,238567.161927388,12.382406151041
"378","06J310942",2024-11-06,"11-2024",207000,2024,"2","X",2023,2025,316.449,207754.870453059,12.2441141562603
"379","06J311008",2024-07-01,"07-2024",219900,2024,"2","X",2023,2025,313.566,222731.09871606,12.3137204874838
"380","06J311196",2024-02-27,"02-2024",131500,2024,"2","4",2023,2025,311.022,134282.444650218,11.807700656545
"381","06J320028",2024-04-10,"04-2024",130000,2024,"2","I",2023,2025,313.016,131905.046387405,11.7898375971654
"382","06J320084",2024-01-16,"01-2024",190000,2024,"2","X",2023,2025,309.794,194789.343886583,12.1796739658534
"383","06J320534",2024-01-29,"01-2024",156000,2024,"2","X",2023,2025,309.794,159932.303401615,11.9825059009424
"384","06J320655",2024-06-10,"06-2024",150000,2024,"2","I",2023,2025,313.131,152142.234400299,11.9325711149184
"385","06J320710",2024-06-17,"06-2024",205000,2024,"2","X",2023,2025,313.131,207927.720347075,12.2449457999605
"386","06J320912",2024-10-04,"10-2024",213000,2024,"2","X",2023,2025,315.564,214376.288169753,12.2754881058394
"387","06J321007",2024-07-11,"07-2024",175000,2024,"2","X",2023,2025,313.566,177253.034448888,12.0853335638466
"388","06J321096",2024-05-01,"05-2024",45000,2024,"2","I",2023,2025,313.14,45641.3584977965,10.7285695690413
"389","06J321117",2024-06-18,"06-2024",204000,2024,"2","X",2023,2025,313.131,206913.438784407,12.2400558146664
"390","06J330038",2024-04-01,"04-2024",440000,2024,"2","X",2023,2025,313.016,446447.849311217,13.0090778736221
"391","06J330072",2024-06-04,"06-2024",100250,2024,"2","I",2023,2025,313.131,101681.726657533,11.5296028870088
"392","06J330193",2024-03-26,"03-2024",275000,2024,"2","X",2023,2025,312.107,279842.570016052,12.5419824740869
"393","06J340279",2024-03-12,"03-2024",252400,2024,"2","X",2023,2025,312.107,256844.59880746,12.4562265070874
"394","06J340367",2024-08-15,"08-2024",180025,2024,"2","X",2023,2025,314.131,182014.764779662,12.1118430879314
"395","06J340611",2024-04-30,"04-2024",145000,2024,"2","I",2023,2025,313.016,147124.859432106,11.8990368891304
"396","06J340686",2024-08-21,"08-2024",192500,2024,"2","X",2023,2025,314.131,194627.64738278,12.1788435115244
"397","06J340697",2024-06-24,"06-2024",185000,2024,"2","X",2023,2025,313.131,187642.089093702,12.1422916459005
"398","06J410031",2024-01-08,"01-2024",243000,2024,"2","X",2023,2025,309.794,249125.318760208,12.4257113370334
"399","06J410206",2024-09-04,"09-2024",180000,2024,"2","X",2023,2025,314.851,181573.315631839,12.1094147939992
"400","06J410305",2024-10-04,"10-2024",135000,2024,"2","I",2023,2025,315.564,135872.295318858,11.8194707185684
"401","06J410415",2024-01-31,"01-2024",230000,2024,"2","X",2023,2025,309.794,235797.626810074,12.3707292026161
"402","06J410459",2024-05-20,"05-2024",190000,2024,"2","X",2023,2025,313.14,192707.958101807,12.1689311514314
"403","06J420492",2024-08-13,"08-2024",213000,2024,"2","X",2023,2025,314.131,215354.228013154,12.2800395235059
